SerialNumber,EpochTime,Latitude,Longitude,APName,RSSI,Frequency,
4284,1601193113818,26.52688003,128.02784976,AP004,-59, 2412,
4284,1601193113818,26.52688003,128.02784976,AP001,-71, 2462,
4284,1601193113818,26.52688003,128.02784976,AP003,-78, 2432,
4284,1601193113818,26.52688003,128.02784976,AP002,-85, 2447,
4284,1601193113818,26.52688003,128.02784976,AP005,-88, 2427,
4285,1601193114835,26.52687545,128.0278499,AP004,-59, 2412,
4285,1601193114835,26.52687545,128.0278499,AP001,-71, 2462,
4285,1601193114835,26.52687545,128.0278499,AP003,-78, 2432,
4285,1601193114835,26.52687545,128.0278499,AP002,-85, 2447,
4285,1601193114835,26.52687545,128.0278499,AP005,-88, 2427,
4286,1601193115846,26.52687044,128.02784974,AP004,-59, 2412,
4286,1601193115846,26.52687044,128.02784974,AP001,-71, 2462,
4286,1601193115846,26.52687044,128.02784974,AP003,-78, 2432,
4286,1601193115846,26.52687044,128.02784974,AP002,-85, 2447,
4286,1601193115846,26.52687044,128.02784974,AP005,-88, 2427,
4287,1601193116835,26.52686576,128.02784892,AP004,-58, 2412,
4287,1601193116835,26.52686576,128.02784892,AP001,-70, 2462,
4287,1601193116835,26.52686576,128.02784892,AP002,-73, 2447,
4287,1601193116835,26.52686576,128.02784892,AP003,-75, 2432,
4288,1601193117826,26.52686104,128.02784871,AP004,-58, 2412,
4288,1601193117826,26.52686104,128.02784871,AP001,-70, 2462,
4288,1601193117826,26.52686104,128.02784871,AP002,-73, 2447,
4288,1601193117826,26.52686104,128.02784871,AP003,-75, 2432,
4289,1601193118823,26.52685629,128.02784831,AP004,-58, 2412,
4289,1601193118823,26.52685629,128.02784831,AP001,-70, 2462,
4289,1601193118823,26.52685629,128.02784831,AP002,-73, 2447,
4289,1601193118823,26.52685629,128.02784831,AP003,-75, 2432,
4290,1601193119838,26.52685113,128.02784733,AP004,-59, 2412,
4290,1601193119838,26.52685113,128.02784733,AP001,-69, 2462,
4290,1601193119838,26.52685113,128.02784733,AP003,-74, 2432,
4290,1601193119838,26.52685113,128.02784733,AP002,-84, 2447,
4291,1601193120853,26.5268467,128.02784639,AP004,-59, 2412,
4291,1601193120853,26.5268467,128.02784639,AP001,-69, 2462,
4291,1601193120853,26.5268467,128.02784639,AP003,-74, 2432,
4291,1601193120853,26.5268467,128.02784639,AP002,-84, 2447,
4292,1601193121830,26.52684175,128.02784542,AP004,-53, 2412,
4292,1601193121830,26.52684175,128.02784542,AP001,-72, 2462,
4292,1601193121830,26.52684175,128.02784542,AP003,-77, 2432,
4292,1601193121830,26.52684175,128.02784542,AP002,-84, 2447,
4293,1601193122841,26.52683682,128.02784464,AP004,-53, 2412,
4293,1601193122841,26.52683682,128.02784464,AP001,-72, 2462,
4293,1601193122841,26.52683682,128.02784464,AP003,-77, 2432,
4293,1601193122841,26.52683682,128.02784464,AP002,-84, 2447,
4294,1601193123832,26.52683178,128.02784285,AP004,-61, 2412,
4294,1601193123832,26.52683178,128.02784285,AP001,-70, 2462,
4294,1601193123832,26.52683178,128.02784285,AP003,-74, 2432,
4294,1601193123832,26.52683178,128.02784285,AP002,-83, 2447,
4295,1601193124843,26.52682698,128.02784143,AP004,-61, 2412,
4295,1601193124843,26.52682698,128.02784143,AP001,-70, 2462,
4295,1601193124843,26.52682698,128.02784143,AP003,-74, 2432,
4295,1601193124843,26.52682698,128.02784143,AP002,-83, 2447,
4296,1601193125843,26.52682288,128.02784034,AP004,-63, 2412,
4296,1601193125843,26.52682288,128.02784034,AP001,-71, 2462,
4296,1601193125843,26.52682288,128.02784034,AP003,-74, 2432,
4296,1601193125843,26.52682288,128.02784034,AP002,-86, 2447,
4296,1601193125843,26.52682288,128.02784034,AP005,-90, 2427,
4297,1601193126832,26.52681835,128.02784023,AP004,-63, 2412,
4297,1601193126832,26.52681835,128.02784023,AP001,-71, 2462,
4297,1601193126832,26.52681835,128.02784023,AP003,-74, 2432,
4297,1601193126832,26.52681835,128.02784023,AP002,-86, 2447,
4297,1601193126832,26.52681835,128.02784023,AP005,-90, 2427,
4298,1601193127836,26.52681403,128.02784061,AP001,-68, 2462,
4298,1601193127836,26.52681403,128.02784061,AP003,-74, 2432,
4298,1601193127836,26.52681403,128.02784061,AP002,-85, 2447,
4298,1601193127836,26.52681403,128.02784061,AP005,-92, 2427,
4299,1601193128838,26.52680978,128.02784076,AP001,-68, 2462,
4299,1601193128838,26.52680978,128.02784076,AP003,-74, 2432,
4299,1601193128838,26.52680978,128.02784076,AP002,-85, 2447,
4299,1601193128838,26.52680978,128.02784076,AP005,-92, 2427,
4300,1601193129832,26.52680511,128.0278399,AP004,-66, 2412,
4300,1601193129832,26.52680511,128.0278399,AP001,-68, 2462,
4300,1601193129832,26.52680511,128.0278399,AP003,-76, 2432,
4300,1601193129832,26.52680511,128.0278399,AP002,-88, 2447,
4301,1601193130854,26.52679995,128.02783843,AP004,-66, 2412,
4301,1601193130854,26.52679995,128.02783843,AP001,-68, 2462,
4301,1601193130854,26.52679995,128.02783843,AP003,-76, 2432,
4301,1601193130854,26.52679995,128.02783843,AP002,-88, 2447,
4302,1601193131837,26.52679506,128.02783688,AP001,-69, 2462,
4302,1601193131837,26.52679506,128.02783688,AP003,-76, 2432,
4302,1601193131837,26.52679506,128.02783688,AP004,-83, 2412,
4302,1601193131837,26.52679506,128.02783688,AP002,-85, 2447,
4303,1601193132851,26.52678974,128.02783668,AP001,-69, 2462,
4303,1601193132851,26.52678974,128.02783668,AP003,-76, 2432,
4303,1601193132851,26.52678974,128.02783668,AP004,-83, 2412,
4303,1601193132851,26.52678974,128.02783668,AP002,-85, 2447,
4304,1601193133851,26.52678434,128.02783602,AP001,-68, 2462,
4304,1601193133851,26.52678434,128.02783602,AP003,-74, 2432,
4304,1601193133851,26.52678434,128.02783602,AP004,-76, 2412,
4304,1601193133851,26.52678434,128.02783602,AP002,-86, 2447,
4305,1601193134827,26.52677853,128.02783573,AP001,-68, 2462,
4305,1601193134827,26.52677853,128.02783573,AP003,-74, 2432,
4305,1601193134827,26.52677853,128.02783573,AP004,-76, 2412,
4305,1601193134827,26.52677853,128.02783573,AP002,-86, 2447,
4306,1601193135850,26.52677317,128.02783664,AP001,-68, 2462,
4306,1601193135850,26.52677317,128.02783664,AP004,-74, 2412,
4306,1601193135850,26.52677317,128.02783664,AP003,-77, 2432,
4306,1601193135850,26.52677317,128.02783664,AP002,-86, 2447,
4307,1601193136829,26.52676896,128.02783568,AP001,-68, 2462,
4307,1601193136829,26.52676896,128.02783568,AP004,-74, 2412,
4307,1601193136829,26.52676896,128.02783568,AP003,-77, 2432,
4307,1601193136829,26.52676896,128.02783568,AP002,-86, 2447,
4308,1601193137843,26.52676728,128.02783198,AP004,-73, 2412,
4308,1601193137843,26.52676728,128.02783198,AP003,-78, 2432,
4308,1601193137843,26.52676728,128.02783198,AP001,-79, 2462,
4309,1601193138840,26.52676792,128.02782394,AP004,-73, 2412,
4309,1601193138840,26.52676792,128.02782394,AP003,-78, 2432,
4309,1601193138840,26.52676792,128.02782394,AP001,-79, 2462,
4310,1601193139829,26.52676875,128.02782061,AP001,-71, 2462,
4310,1601193139829,26.52676875,128.02782061,AP004,-76, 2412,
4310,1601193139829,26.52676875,128.02782061,AP003,-84, 2432,
4310,1601193139829,26.52676875,128.02782061,AP002,-88, 2447,
4310,1601193139829,26.52676875,128.02782061,AP005,-89, 2427,
4311,1601193140840,26.52677484,128.02782097,AP001,-71, 2462,
4311,1601193140840,26.52677484,128.02782097,AP004,-76, 2412,
4311,1601193140840,26.52677484,128.02782097,AP003,-84, 2432,
4311,1601193140840,26.52677484,128.02782097,AP002,-88, 2447,
4311,1601193140840,26.52677484,128.02782097,AP005,-89, 2427,
4312,1601193141817,26.52678231,128.02782281,AP001,-72, 2462,
4312,1601193141817,26.52678231,128.02782281,AP004,-75, 2412,
4312,1601193141817,26.52678231,128.02782281,AP003,-81, 2432,
4312,1601193141817,26.52678231,128.02782281,AP002,-85, 2447,
4313,1601193142831,26.52678858,128.02782453,AP001,-72, 2462,
4313,1601193142831,26.52678858,128.02782453,AP004,-75, 2412,
4313,1601193142831,26.52678858,128.02782453,AP003,-81, 2432,
4313,1601193142831,26.52678858,128.02782453,AP002,-85, 2447,
4314,1601193143826,26.52679487,128.02782527,AP001,-70, 2462,
4314,1601193143826,26.52679487,128.02782527,AP004,-73, 2412,
4314,1601193143826,26.52679487,128.02782527,AP003,-82, 2432,
4314,1601193143826,26.52679487,128.02782527,AP002,-85, 2447,
4314,1601193143826,26.52679487,128.02782527,AP005,-87, 2427,
4315,1601193144846,26.52680017,128.02782637,AP001,-70, 2462,
4315,1601193144846,26.52680017,128.02782637,AP004,-73, 2412,
4315,1601193144846,26.52680017,128.02782637,AP003,-82, 2432,
4315,1601193144846,26.52680017,128.02782637,AP002,-85, 2447,
4315,1601193144846,26.52680017,128.02782637,AP005,-87, 2427,
4316,1601193145823,26.52680448,128.02782685,AP001,-71, 2462,
4316,1601193145823,26.52680448,128.02782685,AP004,-73, 2412,
4316,1601193145823,26.52680448,128.02782685,AP003,-82, 2432,
4316,1601193145823,26.52680448,128.02782685,AP002,-86, 2447,
4317,1601193146824,26.52681002,128.02782803,AP001,-71, 2462,
4317,1601193146824,26.52681002,128.02782803,AP004,-73, 2412,
4317,1601193146824,26.52681002,128.02782803,AP003,-82, 2432,
4317,1601193146824,26.52681002,128.02782803,AP002,-86, 2447,
4318,1601193147841,26.52681607,128.02782939,AP004,-71, 2412,
4318,1601193147841,26.52681607,128.02782939,AP001,-72, 2462,
4318,1601193147841,26.52681607,128.02782939,AP003,-77, 2432,
4318,1601193147841,26.52681607,128.02782939,AP002,-85, 2447,
4319,1601193148839,26.52682178,128.02783075,AP004,-71, 2412,
4319,1601193148839,26.52682178,128.02783075,AP001,-72, 2462,
4319,1601193148839,26.52682178,128.02783075,AP003,-77, 2432,
4319,1601193148839,26.52682178,128.02783075,AP002,-85, 2447,
4320,1601193149824,26.526827,128.0278314,AP004,-64, 2412,
4320,1601193149824,26.526827,128.0278314,AP001,-70, 2462,
4320,1601193149824,26.526827,128.0278314,AP003,-80, 2432,
4320,1601193149824,26.526827,128.0278314,AP002,-86, 2447,
4321,1601193150837,26.52683184,128.02783125,AP004,-64, 2412,
4321,1601193150837,26.52683184,128.02783125,AP001,-70, 2462,
4321,1601193150837,26.52683184,128.02783125,AP003,-80, 2432,
4321,1601193150837,26.52683184,128.02783125,AP002,-86, 2447,
4322,1601193151827,26.52683761,128.0278306,AP004,-68, 2412,
4322,1601193151827,26.52683761,128.0278306,AP001,-71, 2462,
4322,1601193151827,26.52683761,128.0278306,AP003,-79, 2432,
4322,1601193151827,26.52683761,128.0278306,AP002,-84, 2447,
4322,1601193151827,26.52683761,128.0278306,AP005,-86, 2427,
4323,1601193152830,26.52684273,128.02782989,AP004,-68, 2412,
4323,1601193152830,26.52684273,128.02782989,AP001,-71, 2462,
4323,1601193152830,26.52684273,128.02782989,AP003,-79, 2432,
4323,1601193152830,26.52684273,128.02782989,AP002,-84, 2447,
4323,1601193152830,26.52684273,128.02782989,AP005,-86, 2427,
4324,1601193153833,26.52684735,128.02782773,AP004,-64, 2412,
4324,1601193153833,26.52684735,128.02782773,AP001,-71, 2462,
4324,1601193153833,26.52684735,128.02782773,AP003,-81, 2432,
4324,1601193153833,26.52684735,128.02782773,AP002,-82, 2447,
4325,1601193154835,26.52685246,128.02782742,AP004,-64, 2412,
4325,1601193154835,26.52685246,128.02782742,AP001,-71, 2462,
4325,1601193154835,26.52685246,128.02782742,AP003,-81, 2432,
4325,1601193154835,26.52685246,128.02782742,AP002,-82, 2447,
4326,1601193155839,26.52685767,128.02782829,AP004,-60, 2412,
4326,1601193155839,26.52685767,128.02782829,AP001,-73, 2462,
4326,1601193155839,26.52685767,128.02782829,AP003,-81, 2432,
4326,1601193155839,26.52685767,128.02782829,AP002,-86, 2447,
4326,1601193155839,26.52685767,128.02782829,AP005,-87, 2427,
4327,1601193156841,26.52686195,128.0278288,AP004,-60, 2412,
4327,1601193156841,26.52686195,128.0278288,AP001,-73, 2462,
4327,1601193156841,26.52686195,128.0278288,AP003,-81, 2432,
4327,1601193156841,26.52686195,128.0278288,AP002,-86, 2447,
4327,1601193156841,26.52686195,128.0278288,AP005,-87, 2427,
4328,1601193157832,26.52686599,128.02782919,AP004,-63, 2412,
4328,1601193157832,26.52686599,128.02782919,AP001,-74, 2462,
4328,1601193157832,26.52686599,128.02782919,AP003,-80, 2432,
4328,1601193157832,26.52686599,128.02782919,AP005,-84, 2427,
4328,1601193157832,26.52686599,128.02782919,AP002,-85, 2447,
4329,1601193158848,26.52687015,128.02782982,AP004,-63, 2412,
4329,1601193158848,26.52687015,128.02782982,AP001,-74, 2462,
4329,1601193158848,26.52687015,128.02782982,AP003,-80, 2432,
4329,1601193158848,26.52687015,128.02782982,AP005,-84, 2427,
4329,1601193158848,26.52687015,128.02782982,AP002,-85, 2447,
4330,1601193159839,26.52687482,128.02783042,AP004,-60, 2412,
4330,1601193159839,26.52687482,128.02783042,AP001,-73, 2462,
4330,1601193159839,26.52687482,128.02783042,AP003,-74, 2432,
4330,1601193159839,26.52687482,128.02783042,AP002,-84, 2447,
4331,1601193160820,26.52687889,128.02783113,AP004,-60, 2412,
4331,1601193160820,26.52687889,128.02783113,AP001,-73, 2462,
4331,1601193160820,26.52687889,128.02783113,AP003,-74, 2432,
4331,1601193160820,26.52687889,128.02783113,AP002,-84, 2447,
4332,1601193161841,26.52688319,128.02783211,AP004,-65, 2412,
4332,1601193161841,26.52688319,128.02783211,AP001,-70, 2462,
4332,1601193161841,26.52688319,128.02783211,AP005,-77, 2427,
4332,1601193161841,26.52688319,128.02783211,AP002,-82, 2447,
4333,1601193162820,26.52688652,128.02783259,AP004,-65, 2412,
4333,1601193162820,26.52688652,128.02783259,AP001,-70, 2462,
4333,1601193162820,26.52688652,128.02783259,AP005,-77, 2427,
4333,1601193162820,26.52688652,128.02783259,AP002,-82, 2447,
4334,1601193163847,26.52688961,128.02783288,AP004,-62, 2412,
4334,1601193163847,26.52688961,128.02783288,AP001,-70, 2462,
4334,1601193163847,26.52688961,128.02783288,AP003,-79, 2432,
4334,1601193163847,26.52688961,128.02783288,AP005,-79, 2427,
4334,1601193163847,26.52688961,128.02783288,AP002,-83, 2447,
4335,1601193164827,26.52689261,128.02783337,AP004,-62, 2412,
4335,1601193164827,26.52689261,128.02783337,AP001,-70, 2462,
4335,1601193164827,26.52689261,128.02783337,AP003,-79, 2432,
4335,1601193164827,26.52689261,128.02783337,AP005,-79, 2427,
4335,1601193164827,26.52689261,128.02783337,AP002,-83, 2447,
4336,1601193165846,26.52689719,128.02783465,AP004,-64, 2412,
4336,1601193165846,26.52689719,128.02783465,AP001,-73, 2462,
4336,1601193165846,26.52689719,128.02783465,AP002,-84, 2447,
4337,1601193166827,26.52690171,128.02783547,AP004,-64, 2412,
4337,1601193166827,26.52690171,128.02783547,AP001,-73, 2462,
4337,1601193166827,26.52690171,128.02783547,AP002,-84, 2447,
4338,1601193167833,26.5269062,128.02783633,AP004,-60, 2412,
4338,1601193167833,26.5269062,128.02783633,AP001,-73, 2462,
4338,1601193167833,26.5269062,128.02783633,AP003,-79, 2432,
4338,1601193167833,26.5269062,128.02783633,AP002,-83, 2447,
4339,1601193168832,26.52690936,128.02783681,AP004,-60, 2412,
4339,1601193168832,26.52690936,128.02783681,AP001,-73, 2462,
4339,1601193168832,26.52690936,128.02783681,AP003,-79, 2432,
4339,1601193168832,26.52690936,128.02783681,AP002,-83, 2447,
4340,1601193169839,26.52691316,128.02783596,AP004,-64, 2412,
4340,1601193169839,26.52691316,128.02783596,AP001,-71, 2462,
4340,1601193169839,26.52691316,128.02783596,AP005,-77, 2427,
4340,1601193169839,26.52691316,128.02783596,AP003,-79, 2432,
4340,1601193169839,26.52691316,128.02783596,AP002,-83, 2447,
4341,1601193170827,26.52691653,128.02783495,AP004,-64, 2412,
4341,1601193170827,26.52691653,128.02783495,AP001,-71, 2462,
4341,1601193170827,26.52691653,128.02783495,AP005,-77, 2427,
4341,1601193170827,26.52691653,128.02783495,AP003,-79, 2432,
4341,1601193170827,26.52691653,128.02783495,AP002,-83, 2447,
4342,1601193171835,26.52692098,128.02783498,AP004,-61, 2412,
4342,1601193171835,26.52692098,128.02783498,AP001,-75, 2462,
4342,1601193171835,26.52692098,128.02783498,AP003,-80, 2432,
4342,1601193171835,26.52692098,128.02783498,AP002,-82, 2447,
4343,1601193172830,26.52692472,128.02783589,AP004,-61, 2412,
4343,1601193172830,26.52692472,128.02783589,AP001,-75, 2462,
4343,1601193172830,26.52692472,128.02783589,AP003,-80, 2432,
4343,1601193172830,26.52692472,128.02783589,AP002,-82, 2447,
4344,1601193173843,26.52692904,128.0278373,AP004,-58, 2412,
4344,1601193173843,26.52692904,128.0278373,AP002,-82, 2447,
4344,1601193173843,26.52692904,128.0278373,AP005,-82, 2427,
4345,1601193174850,26.52693347,128.02783877,AP004,-58, 2412,
4345,1601193174850,26.52693347,128.02783877,AP002,-82, 2447,
4345,1601193174850,26.52693347,128.02783877,AP005,-82, 2427,
4346,1601193175841,26.52693948,128.02783985,AP004,-53, 2412,
4346,1601193175841,26.52693948,128.02783985,AP001,-73, 2462,
4346,1601193175841,26.52693948,128.02783985,AP003,-79, 2432,
4347,1601193176824,26.52694517,128.02784046,AP004,-53, 2412,
4347,1601193176824,26.52694517,128.02784046,AP001,-73, 2462,
4347,1601193176824,26.52694517,128.02784046,AP003,-79, 2432,
4348,1601193177828,26.52695085,128.02784065,AP004,-57, 2412,
4348,1601193177828,26.52695085,128.02784065,AP001,-74, 2462,
4348,1601193177828,26.52695085,128.02784065,AP005,-78, 2427,
4348,1601193177828,26.52695085,128.02784065,AP003,-80, 2432,
4348,1601193177828,26.52695085,128.02784065,AP002,-80, 2447,
4349,1601193178817,26.52695668,128.02784092,AP004,-57, 2412,
4349,1601193178817,26.52695668,128.02784092,AP001,-74, 2462,
4349,1601193178817,26.52695668,128.02784092,AP005,-78, 2427,
4349,1601193178817,26.52695668,128.02784092,AP003,-80, 2432,
4349,1601193178817,26.52695668,128.02784092,AP002,-80, 2447,
4350,1601193179836,26.52696326,128.02784169,AP004,-54, 2412,
4350,1601193179836,26.52696326,128.02784169,AP001,-74, 2462,
4350,1601193179836,26.52696326,128.02784169,AP003,-80, 2432,
4351,1601193180852,26.52696989,128.02784394,AP004,-54, 2412,
4351,1601193180852,26.52696989,128.02784394,AP001,-74, 2462,
4351,1601193180852,26.52696989,128.02784394,AP003,-80, 2432,
4352,1601193181838,26.52697704,128.02784573,AP004,-59, 2412,
4352,1601193181838,26.52697704,128.02784573,AP001,-73, 2462,
4352,1601193181838,26.52697704,128.02784573,AP003,-79, 2432,
4352,1601193181838,26.52697704,128.02784573,AP005,-79, 2427,
4352,1601193181838,26.52697704,128.02784573,AP002,-81, 2447,
4353,1601193182832,26.52698294,128.02784668,AP004,-59, 2412,
4353,1601193182832,26.52698294,128.02784668,AP001,-73, 2462,
4353,1601193182832,26.52698294,128.02784668,AP003,-79, 2432,
4353,1601193182832,26.52698294,128.02784668,AP005,-79, 2427,
4353,1601193182832,26.52698294,128.02784668,AP002,-81, 2447,
4354,1601193183833,26.52698916,128.0278487,AP004,-59, 2412,
4354,1601193183833,26.52698916,128.0278487,AP001,-74, 2462,
4354,1601193183833,26.52698916,128.0278487,AP003,-77, 2432,
4354,1601193183833,26.52698916,128.0278487,AP002,-83, 2447,
4355,1601193184829,26.52699503,128.02785058,AP004,-59, 2412,
4355,1601193184829,26.52699503,128.02785058,AP001,-74, 2462,
4355,1601193184829,26.52699503,128.02785058,AP003,-77, 2432,
4355,1601193184829,26.52699503,128.02785058,AP002,-83, 2447,
4356,1601193185835,26.52700063,128.02785151,AP004,-58, 2412,
4356,1601193185835,26.52700063,128.02785151,AP001,-73, 2462,
4356,1601193185835,26.52700063,128.02785151,AP005,-78, 2427,
4356,1601193185835,26.52700063,128.02785151,AP003,-81, 2432,
4356,1601193185835,26.52700063,128.02785151,AP002,-84, 2447,
4357,1601193186830,26.52700685,128.02785285,AP004,-58, 2412,
4357,1601193186830,26.52700685,128.02785285,AP001,-73, 2462,
4357,1601193186830,26.52700685,128.02785285,AP005,-78, 2427,
4357,1601193186830,26.52700685,128.02785285,AP003,-81, 2432,
4357,1601193186830,26.52700685,128.02785285,AP002,-84, 2447,
4358,1601193187837,26.52701341,128.02785411,AP001,-75, 2462,
4358,1601193187837,26.52701341,128.02785411,AP005,-79, 2427,
4358,1601193187837,26.52701341,128.02785411,AP003,-81, 2432,
4358,1601193187837,26.52701341,128.02785411,AP002,-82, 2447,
4359,1601193188858,26.52701401,128.02785458,AP001,-75, 2462,
4359,1601193188858,26.52701401,128.02785458,AP005,-79, 2427,
4359,1601193188858,26.52701401,128.02785458,AP003,-81, 2432,
