SerialNumber,EpochTime,Latitude,Longitude,APName,RSSI,Frequency,
90,1601098725326,26.52722584,128.02809762,AP003,-81, 2432,
90,1601098725326,26.52722584,128.02809762,AP005,-82, 2422,
90,1601098725326,26.52722584,128.02809762,AP004,-83, 2412,
91,1601098726339,26.52722492,128.0281013,AP002,-66, 2427,
91,1601098726339,26.52722492,128.0281013,AP001,-76, 2462,
91,1601098726339,26.52722492,128.0281013,AP004,-80, 2412,
91,1601098726339,26.52722492,128.0281013,AP005,-82, 2422,
91,1601098726339,26.52722492,128.0281013,AP003,-83, 2432,
92,1601098727316,26.52722367,128.0281039,AP002,-66, 2427,
92,1601098727316,26.52722367,128.0281039,AP001,-76, 2462,
92,1601098727316,26.52722367,128.0281039,AP004,-80, 2412,
92,1601098727316,26.52722367,128.0281039,AP005,-82, 2422,
92,1601098727316,26.52722367,128.0281039,AP003,-83, 2432,
93,1601098728316,26.52722361,128.02810666,AP002,-65, 2427,
93,1601098728316,26.52722361,128.02810666,AP001,-78, 2462,
93,1601098728316,26.52722361,128.02810666,AP005,-81, 2422,
93,1601098728316,26.52722361,128.02810666,AP003,-83, 2432,
93,1601098728316,26.52722361,128.02810666,AP004,-86, 2412,
94,1601098729329,26.52722388,128.02811109,AP002,-65, 2427,
94,1601098729329,26.52722388,128.02811109,AP001,-78, 2462,
94,1601098729329,26.52722388,128.02811109,AP005,-81, 2422,
94,1601098729329,26.52722388,128.02811109,AP003,-83, 2432,
94,1601098729329,26.52722388,128.02811109,AP004,-86, 2412,
95,1601098730316,26.5272233,128.028115,AP002,-61, 2427,
95,1601098730316,26.5272233,128.028115,AP001,-72, 2462,
95,1601098730316,26.5272233,128.028115,AP005,-83, 2422,
95,1601098730316,26.5272233,128.028115,AP004,-83, 2412,
95,1601098730316,26.5272233,128.028115,AP003,-83, 2432,
96,1601098731325,26.52722147,128.02811973,AP002,-61, 2427,
96,1601098731325,26.52722147,128.02811973,AP001,-72, 2462,
96,1601098731325,26.52722147,128.02811973,AP005,-83, 2422,
96,1601098731325,26.52722147,128.02811973,AP004,-83, 2412,
96,1601098731325,26.52722147,128.02811973,AP003,-83, 2432,
97,1601098732320,26.52722004,128.02812281,AP002,-60, 2427,
97,1601098732320,26.52722004,128.02812281,AP001,-76, 2462,
97,1601098732320,26.52722004,128.02812281,AP005,-82, 2422,
97,1601098732320,26.52722004,128.02812281,AP003,-82, 2432,
97,1601098732320,26.52722004,128.02812281,AP004,-83, 2412,
98,1601098733316,26.52722034,128.02812743,AP002,-60, 2427,
98,1601098733316,26.52722034,128.02812743,AP001,-76, 2462,
98,1601098733316,26.52722034,128.02812743,AP005,-82, 2422,
98,1601098733316,26.52722034,128.02812743,AP003,-82, 2432,
98,1601098733316,26.52722034,128.02812743,AP004,-83, 2412,
99,1601098734324,26.52722122,128.02813128,AP002,-59, 2427,
99,1601098734324,26.52722122,128.02813128,AP001,-77, 2462,
99,1601098734324,26.52722122,128.02813128,AP005,-82, 2422,
99,1601098734324,26.52722122,128.02813128,AP004,-82, 2412,
99,1601098734324,26.52722122,128.02813128,AP003,-83, 2432,
100,1601098735336,26.52722193,128.02813583,AP002,-59, 2427,
100,1601098735336,26.52722193,128.02813583,AP001,-77, 2462,
100,1601098735336,26.52722193,128.02813583,AP005,-82, 2422,
100,1601098735336,26.52722193,128.02813583,AP004,-82, 2412,
100,1601098735336,26.52722193,128.02813583,AP003,-83, 2432,
101,1601098736315,26.52722181,128.02814094,AP002,-57, 2427,
101,1601098736315,26.52722181,128.02814094,AP001,-77, 2462,
101,1601098736315,26.52722181,128.02814094,AP004,-80, 2412,
101,1601098736315,26.52722181,128.02814094,AP003,-82, 2432,
101,1601098736315,26.52722181,128.02814094,AP005,-83, 2422,
102,1601098737327,26.52722115,128.02814564,AP002,-57, 2427,
102,1601098737327,26.52722115,128.02814564,AP001,-77, 2462,
102,1601098737327,26.52722115,128.02814564,AP004,-80, 2412,
102,1601098737327,26.52722115,128.02814564,AP003,-82, 2432,
102,1601098737327,26.52722115,128.02814564,AP005,-83, 2422,
103,1601098738318,26.52722052,128.02815023,AP002,-56, 2427,
103,1601098738318,26.52722052,128.02815023,AP001,-77, 2462,
103,1601098738318,26.52722052,128.02815023,AP003,-82, 2432,
103,1601098738318,26.52722052,128.02815023,AP004,-84, 2412,
103,1601098738318,26.52722052,128.02815023,AP005,-85, 2422,
104,1601098739325,26.52722035,128.02815453,AP002,-56, 2427,
104,1601098739325,26.52722035,128.02815453,AP001,-77, 2462,
104,1601098739325,26.52722035,128.02815453,AP003,-82, 2432,
104,1601098739325,26.52722035,128.02815453,AP004,-84, 2412,
104,1601098739325,26.52722035,128.02815453,AP005,-85, 2422,
105,1601098740315,26.52722014,128.02815804,AP002,-58, 2427,
105,1601098740315,26.52722014,128.02815804,AP001,-78, 2462,
105,1601098740315,26.52722014,128.02815804,AP004,-80, 2412,
105,1601098740315,26.52722014,128.02815804,AP003,-84, 2432,
105,1601098740315,26.52722014,128.02815804,AP005,-85, 2422,
106,1601098741330,26.52721931,128.02816257,AP002,-58, 2427,
106,1601098741330,26.52721931,128.02816257,AP001,-78, 2462,
106,1601098741330,26.52721931,128.02816257,AP004,-80, 2412,
106,1601098741330,26.52721931,128.02816257,AP003,-84, 2432,
106,1601098741330,26.52721931,128.02816257,AP005,-85, 2422,
107,1601098742324,26.52721877,128.02816717,AP002,-57, 2427,
107,1601098742324,26.52721877,128.02816717,AP001,-76, 2462,
107,1601098742324,26.52721877,128.02816717,AP004,-83, 2412,
107,1601098742324,26.52721877,128.02816717,AP005,-86, 2422,
108,1601098743329,26.52721872,128.02817065,AP002,-57, 2427,
108,1601098743329,26.52721872,128.02817065,AP001,-76, 2462,
108,1601098743329,26.52721872,128.02817065,AP004,-83, 2412,
108,1601098743329,26.52721872,128.02817065,AP005,-86, 2422,
109,1601098744341,26.52721935,128.02817497,AP002,-59, 2427,
109,1601098744341,26.52721935,128.02817497,AP001,-75, 2462,
109,1601098744341,26.52721935,128.02817497,AP005,-79, 2422,
109,1601098744341,26.52721935,128.02817497,AP004,-82, 2412,
109,1601098744341,26.52721935,128.02817497,AP003,-84, 2432,
110,1601098745321,26.5272202,128.02817733,AP002,-59, 2427,
110,1601098745321,26.5272202,128.02817733,AP001,-75, 2462,
110,1601098745321,26.5272202,128.02817733,AP005,-79, 2422,
110,1601098745321,26.5272202,128.02817733,AP004,-82, 2412,
110,1601098745321,26.5272202,128.02817733,AP003,-84, 2432,
111,1601098746312,26.52721915,128.02818204,AP002,-56, 2427,
111,1601098746312,26.52721915,128.02818204,AP001,-72, 2462,
111,1601098746312,26.52721915,128.02818204,AP004,-82, 2412,
111,1601098746312,26.52721915,128.02818204,AP005,-85, 2422,
112,1601098747326,26.52721811,128.02818773,AP002,-56, 2427,
112,1601098747326,26.52721811,128.02818773,AP001,-72, 2462,
112,1601098747326,26.52721811,128.02818773,AP004,-82, 2412,
112,1601098747326,26.52721811,128.02818773,AP005,-85, 2422,
113,1601098748313,26.52721687,128.02819143,AP002,-52, 2427,
113,1601098748313,26.52721687,128.02819143,AP001,-75, 2462,
113,1601098748313,26.52721687,128.02819143,AP003,-81, 2432,
113,1601098748313,26.52721687,128.02819143,AP004,-84, 2412,
113,1601098748313,26.52721687,128.02819143,AP005,-87, 2422,
114,1601098749318,26.5272155,128.02819475,AP002,-52, 2427,
114,1601098749318,26.5272155,128.02819475,AP001,-75, 2462,
114,1601098749318,26.5272155,128.02819475,AP003,-81, 2432,
114,1601098749318,26.5272155,128.02819475,AP004,-84, 2412,
114,1601098749318,26.5272155,128.02819475,AP005,-87, 2422,
115,1601098750325,26.52721495,128.02819818,AP002,-52, 2427,
115,1601098750325,26.52721495,128.02819818,AP001,-76, 2462,
115,1601098750325,26.52721495,128.02819818,AP004,-81, 2412,
115,1601098750325,26.52721495,128.02819818,AP003,-85, 2432,
116,1601098751325,26.52721676,128.02819856,AP002,-52, 2427,
116,1601098751325,26.52721676,128.02819856,AP001,-76, 2462,
116,1601098751325,26.52721676,128.02819856,AP004,-81, 2412,
116,1601098751325,26.52721676,128.02819856,AP003,-85, 2432,
117,1601098752312,26.52721727,128.0282037,AP002,-52, 2427,
117,1601098752312,26.52721727,128.0282037,AP001,-71, 2462,
117,1601098752312,26.52721727,128.0282037,AP004,-83, 2412,
118,1601098753315,26.5272171,128.02820805,AP002,-52, 2427,
118,1601098753315,26.5272171,128.02820805,AP001,-71, 2462,
118,1601098753315,26.5272171,128.02820805,AP004,-83, 2412,
119,1601098754316,26.52721748,128.02821164,AP002,-48, 2427,
119,1601098754316,26.52721748,128.02821164,AP001,-76, 2462,
119,1601098754316,26.52721748,128.02821164,AP004,-82, 2412,
119,1601098754316,26.52721748,128.02821164,AP003,-82, 2432,
120,1601098755337,26.5272209,128.02821118,AP002,-48, 2427,
120,1601098755337,26.5272209,128.02821118,AP001,-76, 2462,
120,1601098755337,26.5272209,128.02821118,AP004,-82, 2412,
120,1601098755337,26.5272209,128.02821118,AP003,-82, 2432,
121,1601098756305,26.52722077,128.02821176,AP002,-48, 2427,
121,1601098756305,26.52722077,128.02821176,AP001,-69, 2462,
121,1601098756305,26.52722077,128.02821176,AP004,-80, 2412,
121,1601098756305,26.52722077,128.02821176,AP003,-84, 2432,
122,1601098757313,26.52721993,128.0282173,AP002,-48, 2427,
122,1601098757313,26.52721993,128.0282173,AP001,-69, 2462,
122,1601098757313,26.52721993,128.0282173,AP004,-80, 2412,
122,1601098757313,26.52721993,128.0282173,AP003,-84, 2432,
123,1601098758316,26.52721855,128.02822179,AP002,-52, 2427,
123,1601098758316,26.52721855,128.02822179,AP001,-64, 2462,
123,1601098758316,26.52721855,128.02822179,AP004,-84, 2412,
123,1601098758316,26.52721855,128.02822179,AP003,-84, 2432,
123,1601098758316,26.52721855,128.02822179,AP005,-85, 2422,
124,1601098759325,26.52721755,128.02822657,AP002,-52, 2427,
124,1601098759325,26.52721755,128.02822657,AP001,-64, 2462,
124,1601098759325,26.52721755,128.02822657,AP004,-84, 2412,
124,1601098759325,26.52721755,128.02822657,AP003,-84, 2432,
124,1601098759325,26.52721755,128.02822657,AP005,-85, 2422,
125,1601098760314,26.52721582,128.02823036,AP002,-50, 2427,
125,1601098760314,26.52721582,128.02823036,AP001,-65, 2462,
125,1601098760314,26.52721582,128.02823036,AP003,-83, 2432,
126,1601098761327,26.52721416,128.02823389,AP002,-50, 2427,
126,1601098761327,26.52721416,128.02823389,AP001,-65, 2462,
126,1601098761327,26.52721416,128.02823389,AP003,-83, 2432,
127,1601098762311,26.52721249,128.02823765,AP002,-49, 2427,
127,1601098762311,26.52721249,128.02823765,AP001,-65, 2462,
127,1601098762311,26.52721249,128.02823765,AP003,-83, 2432,
127,1601098762311,26.52721249,128.02823765,AP004,-84, 2412,
127,1601098762311,26.52721249,128.02823765,AP005,-88, 2422,
128,1601098763320,26.52721044,128.02824121,AP002,-49, 2427,
128,1601098763320,26.52721044,128.02824121,AP001,-65, 2462,
128,1601098763320,26.52721044,128.02824121,AP003,-83, 2432,
128,1601098763320,26.52721044,128.02824121,AP004,-84, 2412,
128,1601098763320,26.52721044,128.02824121,AP005,-88, 2422,
129,1601098764304,26.52720965,128.02824457,AP002,-50, 2427,
129,1601098764304,26.52720965,128.02824457,AP001,-64, 2462,
129,1601098764304,26.52720965,128.02824457,AP003,-81, 2432,
129,1601098764304,26.52720965,128.02824457,AP004,-86, 2412,
130,1601098765318,26.52720859,128.02824851,AP002,-50, 2427,
130,1601098765318,26.52720859,128.02824851,AP001,-64, 2462,
130,1601098765318,26.52720859,128.02824851,AP003,-81, 2432,
130,1601098765318,26.52720859,128.02824851,AP004,-86, 2412,
131,1601098766321,26.52720728,128.02825231,AP002,-51, 2427,
131,1601098766321,26.52720728,128.02825231,AP001,-64, 2462,
131,1601098766321,26.52720728,128.02825231,AP003,-81, 2432,
131,1601098766321,26.52720728,128.02825231,AP004,-83, 2412,
132,1601098767314,26.52720639,128.02825658,AP002,-51, 2427,
132,1601098767314,26.52720639,128.02825658,AP001,-64, 2462,
132,1601098767314,26.52720639,128.02825658,AP003,-81, 2432,
132,1601098767314,26.52720639,128.02825658,AP004,-83, 2412,
133,1601098768311,26.52720523,128.02826023,AP002,-54, 2427,
133,1601098768311,26.52720523,128.02826023,AP001,-65, 2462,
133,1601098768311,26.52720523,128.02826023,AP005,-84, 2422,
133,1601098768311,26.52720523,128.02826023,AP004,-86, 2412,
134,1601098769319,26.52720421,128.02826353,AP002,-54, 2427,
134,1601098769319,26.52720421,128.02826353,AP001,-65, 2462,
134,1601098769319,26.52720421,128.02826353,AP005,-84, 2422,
134,1601098769319,26.52720421,128.02826353,AP004,-86, 2412,
135,1601098770316,26.52720341,128.02826709,AP002,-56, 2427,
135,1601098770316,26.52720341,128.02826709,AP001,-65, 2462,
135,1601098770316,26.52720341,128.02826709,AP003,-82, 2432,
135,1601098770316,26.52720341,128.02826709,AP004,-84, 2412,
135,1601098770316,26.52720341,128.02826709,AP005,-88, 2422,
136,1601098771321,26.52720234,128.02827121,AP002,-56, 2427,
136,1601098771321,26.52720234,128.02827121,AP001,-65, 2462,
136,1601098771321,26.52720234,128.02827121,AP003,-82, 2432,
136,1601098771321,26.52720234,128.02827121,AP004,-84, 2412,
136,1601098771321,26.52720234,128.02827121,AP005,-88, 2422,
137,1601098772307,26.52720087,128.02827633,AP002,-59, 2427,
137,1601098772307,26.52720087,128.02827633,AP001,-63, 2462,
137,1601098772307,26.52720087,128.02827633,AP004,-82, 2412,
138,1601098773317,26.52719883,128.02828062,AP002,-59, 2427,
138,1601098773317,26.52719883,128.02828062,AP001,-63, 2462,
138,1601098773317,26.52719883,128.02828062,AP004,-82, 2412,
139,1601098774316,26.5271958,128.0282813,AP002,-53, 2427,
139,1601098774316,26.5271958,128.0282813,AP001,-61, 2462,
139,1601098774316,26.5271958,128.0282813,AP003,-84, 2432,
139,1601098774316,26.5271958,128.0282813,AP004,-85, 2412,
140,1601098775315,26.52719518,128.02828604,AP002,-53, 2427,
140,1601098775315,26.52719518,128.02828604,AP001,-61, 2462,
140,1601098775315,26.52719518,128.02828604,AP003,-84, 2432,
140,1601098775315,26.52719518,128.02828604,AP004,-85, 2412,
141,1601098776304,26.52719463,128.02829097,AP002,-56, 2427,
141,1601098776304,26.52719463,128.02829097,AP001,-63, 2462,
141,1601098776304,26.52719463,128.02829097,AP004,-81, 2412,
142,1601098777311,26.52719453,128.02829565,AP002,-56, 2427,
142,1601098777311,26.52719453,128.02829565,AP001,-63, 2462,
142,1601098777311,26.52719453,128.02829565,AP004,-81, 2412,
143,1601098778304,26.52719494,128.02830056,AP002,-58, 2427,
143,1601098778304,26.52719494,128.02830056,AP001,-60, 2462,
143,1601098778304,26.52719494,128.02830056,AP004,-85, 2412,
143,1601098778304,26.52719494,128.02830056,AP003,-85, 2432,
144,1601098779309,26.52719586,128.02830582,AP002,-58, 2427,
144,1601098779309,26.52719586,128.02830582,AP001,-60, 2462,
144,1601098779309,26.52719586,128.02830582,AP004,-85, 2412,
144,1601098779309,26.52719586,128.02830582,AP003,-85, 2432,
145,1601098780316,26.52719486,128.02830756,AP002,-58, 2427,
145,1601098780316,26.52719486,128.02830756,AP001,-60, 2462,
145,1601098780316,26.52719486,128.02830756,AP004,-85, 2412,
145,1601098780316,26.52719486,128.02830756,AP003,-85, 2432,
146,1601098781328,26.52719323,128.02830388,AP002,-56, 2427,
146,1601098781328,26.52719323,128.02830388,AP001,-76, 2462,
146,1601098781328,26.52719323,128.02830388,AP005,-80, 2422,
146,1601098781328,26.52719323,128.02830388,AP004,-86, 2412,
147,1601098782309,26.52719249,128.02830402,AP002,-56, 2427,
147,1601098782309,26.52719249,128.02830402,AP001,-76, 2462,
147,1601098782309,26.52719249,128.02830402,AP005,-80, 2422,
147,1601098782309,26.52719249,128.02830402,AP004,-86, 2412,
148,1601098783304,26.52719255,128.02830748,AP002,-53, 2427,
148,1601098783304,26.52719255,128.02830748,AP001,-66, 2462,
148,1601098783304,26.52719255,128.02830748,AP004,-82, 2412,
148,1601098783304,26.52719255,128.02830748,AP003,-84, 2432,
148,1601098783304,26.52719255,128.02830748,AP005,-87, 2422,
149,1601098784312,26.52719395,128.02831111,AP002,-53, 2427,
149,1601098784312,26.52719395,128.02831111,AP001,-66, 2462,
149,1601098784312,26.52719395,128.02831111,AP004,-82, 2412,
149,1601098784312,26.52719395,128.02831111,AP003,-84, 2432,
149,1601098784312,26.52719395,128.02831111,AP005,-87, 2422,
150,1601098785316,26.52719359,128.0283104,AP002,-54, 2427,
150,1601098785316,26.52719359,128.0283104,AP001,-73, 2462,
150,1601098785316,26.52719359,128.0283104,AP004,-82, 2412,
150,1601098785316,26.52719359,128.0283104,AP005,-83, 2422,
150,1601098785316,26.52719359,128.0283104,AP003,-83, 2432,
151,1601098786318,26.52719471,128.02830573,AP002,-54, 2427,
151,1601098786318,26.52719471,128.02830573,AP001,-73, 2462,
151,1601098786318,26.52719471,128.02830573,AP004,-82, 2412,
151,1601098786318,26.52719471,128.02830573,AP005,-83, 2422,
151,1601098786318,26.52719471,128.02830573,AP003,-83, 2432,
152,1601098787337,26.52719732,128.02830618,AP002,-52, 2427,
152,1601098787337,26.52719732,128.02830618,AP001,-69, 2462,
152,1601098787337,26.52719732,128.02830618,AP004,-83, 2412,
152,1601098787337,26.52719732,128.02830618,AP003,-83, 2432,
152,1601098787337,26.52719732,128.02830618,AP005,-86, 2422,
153,1601098788319,26.52719869,128.02830266,AP002,-52, 2427,
153,1601098788319,26.52719869,128.02830266,AP001,-69, 2462,
153,1601098788319,26.52719869,128.02830266,AP004,-83, 2412,
153,1601098788319,26.52719869,128.02830266,AP003,-83, 2432,
153,1601098788319,26.52719869,128.02830266,AP005,-86, 2422,
154,1601098789321,26.52719943,128.02829944,AP002,-51, 2427,
154,1601098789321,26.52719943,128.02829944,AP001,-72, 2462,
154,1601098789321,26.52719943,128.02829944,AP005,-76, 2422,
154,1601098789321,26.52719943,128.02829944,AP004,-79, 2412,
154,1601098789321,26.52719943,128.02829944,AP003,-85, 2432,
155,1601098790321,26.5271999,128.0282976,AP002,-51, 2427,
155,1601098790321,26.5271999,128.0282976,AP001,-72, 2462,
155,1601098790321,26.5271999,128.0282976,AP005,-76, 2422,
155,1601098790321,26.5271999,128.0282976,AP004,-79, 2412,
155,1601098790321,26.5271999,128.0282976,AP003,-85, 2432,
156,1601098791320,26.52720029,128.02829343,AP002,-52, 2427,
156,1601098791320,26.52720029,128.02829343,AP001,-75, 2462,
156,1601098791320,26.52720029,128.02829343,AP004,-80, 2412,
156,1601098791320,26.52720029,128.02829343,AP005,-82, 2422,
156,1601098791320,26.52720029,128.02829343,AP003,-83, 2432,
157,1601098792320,26.52720074,128.02828842,AP002,-52, 2427,
157,1601098792320,26.52720074,128.02828842,AP001,-75, 2462,
157,1601098792320,26.52720074,128.02828842,AP004,-80, 2412,
157,1601098792320,26.52720074,128.02828842,AP005,-82, 2422,
157,1601098792320,26.52720074,128.02828842,AP003,-83, 2432,
158,1601098793306,26.52720128,128.02828368,AP002,-49, 2427,
158,1601098793306,26.52720128,128.02828368,AP001,-71, 2462,
158,1601098793306,26.52720128,128.02828368,AP005,-81, 2422,
158,1601098793306,26.52720128,128.02828368,AP004,-82, 2412,
159,1601098794318,26.52720215,128.02827971,AP002,-49, 2427,
159,1601098794318,26.52720215,128.02827971,AP001,-71, 2462,
159,1601098794318,26.52720215,128.02827971,AP005,-81, 2422,
159,1601098794318,26.52720215,128.02827971,AP004,-82, 2412,
160,1601098795309,26.52720213,128.02827534,AP002,-49, 2427,
160,1601098795309,26.52720213,128.02827534,AP001,-73, 2462,
160,1601098795309,26.52720213,128.02827534,AP005,-82, 2422,
160,1601098795309,26.52720213,128.02827534,AP004,-83, 2412,
160,1601098795309,26.52720213,128.02827534,AP003,-85, 2432,
161,1601098796318,26.52720253,128.02827125,AP002,-49, 2427,
161,1601098796318,26.52720253,128.02827125,AP001,-73, 2462,
161,1601098796318,26.52720253,128.02827125,AP005,-82, 2422,
161,1601098796318,26.52720253,128.02827125,AP004,-83, 2412,
161,1601098796318,26.52720253,128.02827125,AP003,-85, 2432,
162,1601098797309,26.52720234,128.02826616,AP002,-50, 2427,
162,1601098797309,26.52720234,128.02826616,AP001,-72, 2462,
162,1601098797309,26.52720234,128.02826616,AP005,-81, 2422,
162,1601098797309,26.52720234,128.02826616,AP004,-81, 2412,
163,1601098798318,26.52720176,128.02826157,AP002,-50, 2427,
163,1601098798318,26.52720176,128.02826157,AP001,-72, 2462,
163,1601098798318,26.52720176,128.02826157,AP005,-81, 2422,
163,1601098798318,26.52720176,128.02826157,AP004,-81, 2412,
164,1601098799314,26.52720175,128.02825715,AP002,-48, 2427,
